read_id	true_pos	found_pos	mismatch	status
29922	768712	768712	1	correct
29923	401840	401840	0	correct
29924	877520	871893	0	wrong
29925	938832	938832	0	correct
29926	103778	103778	0	correct
29927	607314	607314	0	correct
29928	384845	384845	0	correct
29929	158384	158384	0	correct
29930	776094	776094	0	correct
29931	502133	502133	0	correct
29932	431639	431639	0	correct
29933	862531	862531	0	correct
29934	332218	332218	0	correct
29935	671477	671477	0	correct
29936	411310	411310	0	correct
29937	842427	842427	0	correct
29938	602827	602827	0	correct
29939	250392	250392	0	correct
29940	999776	999776	0	correct
29941	888325	888325	0	correct
29942	492978	492978	0	correct
29943	755589	755589	0	correct
29944	208488	208488	0	correct
29945	728892	728892	0	correct
29946	162841	162841	0	correct
29947	346531	346531	0	correct
29948	42348	42348	0	correct
29949	887632	887632	0	correct
29950	558801	558801	0	correct
29951	637960	637960	0	correct
29952	544556	544556	0	correct
29953	851814	851814	0	correct
29954	205227	205227	0	correct
29955	360960	360960	0	correct
29956	695309	695309	0	correct
29957	145647	145647	0	correct
29958	741085	741085	0	correct
29959	332327	332327	0	correct
29960	259090	259090	0	correct
29961	455251	455251	0	correct
29962	344089	344089	0	correct
29963	533391	533391	0	correct
29964	990442	882020	0	wrong
29965	510794	510794	0	correct
29966	374253	374253	1	correct
29967	546038	546038	0	correct
29968	760779	760779	0	correct
29969	841681	841681	0	correct
29970	452712	452712	0	correct
29971	170096	170096	0	correct
29972	793321	793321	0	correct
29973	316042	316042	0	correct
29974	769000	769000	0	correct
29975	888582	888582	0	correct
29976	667736	667736	0	correct
29977	560441	560441	0	correct
29978	854753	854753	0	correct
29979	583372	583372	0	correct
29980	939191	939191	0	correct
29981	478048	478048	0	correct
29982	579966	579966	0	correct
29983	548958	548958	0	correct
29984	237462	237462	0	correct
29985	198073	198073	0	correct
29986	398617	398617	0	correct
29987	546851	546851	0	correct
29988	758283	758283	0	correct
29989	997144	997144	0	correct
29990	650864	650864	0	correct
29991	566031	566031	0	correct
29992	177793	177793	0	correct
29993	44401	44401	0	correct
29994	51238	51238	0	correct
29995	796412	796412	0	correct
29996	682941	682941	0	correct
29997	396463	396463	0	correct
29998	251071	251071	0	correct
29999	153671	153671	0	correct
30000	499655	499655	0	correct
30001	862494	862494	0	correct
30002	746725	746725	1	correct
30003	197967	197967	0	correct
30004	562650	562650	0	correct
30005	920740	920740	0	correct
30006	83300	83300	0	correct
30007	441783	441783	0	correct
30008	185574	185574	0	correct
30009	742769	742769	1	correct
30010	219321	219321	0	correct
30011	546979	546979	0	correct
30012	257856	257856	0	correct
30013	256619	256619	0	correct
30014	565386	565386	0	correct
30015	671070	671070	0	correct
30016	503951	503951	0	correct
30017	957884	957884	0	correct
30018	203154	203154	0	correct
30019	769614	769614	0	correct
30020	67552	67552	0	correct
30021	604000	604000	0	correct
30022	171427	171427	0	correct
30023	990599	990599	0	correct
30024	984352	984352	0	correct
30025	265318	265318	0	correct
30026	468533	468533	0	correct
30027	62339	62339	0	correct
30028	867320	867320	0	correct
30029	32129	32129	0	correct
30030	848727	848727	0	correct
30031	710667	710667	0	correct
30032	511504	511504	0	correct
30033	830208	830208	0	correct
30034	706667	706667	0	correct
30035	635082	635082	0	correct
30036	192746	192746	0	correct
30037	905000	905000	0	correct
30038	688376	688376	0	correct
30039	697955	697955	0	correct
30040	272376	272376	0	correct
30041	370943	370943	0	correct
30042	832037	832037	0	correct
30043	181253	181253	0	correct
30044	83721	83721	0	correct
30045	924620	924620	0	correct
30046	773116	773116	0	correct
30047	103594	103594	0	correct
30048	99934	99934	0	correct
30049	542972	542972	0	correct
30050	881163	881163	0	correct
30051	313998	313998	0	correct
30052	304195	304195	0	correct
30053	271407	271407	0	correct
30054	654374	654374	0	correct
30055	645816	514001	0	wrong
30056	487488	487488	0	correct
30057	231230	231230	0	correct
30058	366292	366292	0	correct
30059	916338	916338	0	correct
30060	645423	645423	0	correct
30061	406032	406032	0	correct
30062	947495	947495	0	correct
30063	677355	677355	0	correct
30064	41268	41268	0	correct
30065	727734	727734	0	correct
30066	918826	918826	0	correct
30067	682921	682921	0	correct
30068	609063	609063	0	correct
30069	903374	903374	0	correct
30070	807290	807290	0	correct
30071	231124	231124	0	correct
30072	383863	383863	0	correct
30073	86052	86052	0	correct
30074	471829	471829	0	correct
30075	55464	55464	0	correct
30076	868825	868825	0	correct
30077	877818	877818	0	correct
30078	414835	414835	0	correct
30079	973258	973258	1	correct
30080	534644	534644	0	correct
30081	302517	302517	1	correct
30082	20194	20194	0	correct
30083	693493	693493	0	correct
30084	158593	158593	0	correct
30085	8912	8912	0	correct
30086	641667	641667	0	correct
30087	188626	188626	0	correct
30088	716956	716956	0	correct
30089	689254	689254	0	correct
30090	582584	582584	0	correct
30091	65885	65885	0	correct
30092	143305	143305	0	correct
30093	468496	468496	0	correct
30094	445392	445392	0	correct
30095	662564	662564	0	correct
30096	355084	355084	0	correct
30097	765935	765935	0	correct
30098	495646	495646	0	correct
30099	453802	453802	0	correct
30100	870303	870303	0	correct
30101	630265	630265	0	correct
30102	775838	775838	0	correct
30103	539559	539559	0	correct
30104	83987	83987	0	correct
30105	52304	52304	0	correct
30106	890283	890283	0	correct
30107	742783	742783	1	correct
30108	471753	471753	0	correct
30109	172356	172356	0	correct
30110	743840	743840	0	correct
30111	31804	31804	0	correct
30112	140035	140035	0	correct
30113	451154	451154	0	correct
30114	670700	670700	0	correct
30115	865612	865612	0	correct
30116	236319	236319	0	correct
30117	150825	150825	1	correct
30118	438368	438368	0	correct
30119	12857	12857	0	correct
30120	16862	16862	0	correct
30121	109976	109976	0	correct
30122	151606	151606	0	correct
30123	363648	363648	0	correct
30124	92077	92077	0	correct
30125	580155	580155	0	correct
30126	239737	239737	0	correct
30127	193006	193006	0	correct
30128	100015	100015	0	correct
30129	801940	801940	0	correct
30130	691889	691889	0	correct
30131	753275	753275	0	correct
30132	29039	29039	0	correct
30133	695843	695843	0	correct
30134	617722	617722	0	correct
30135	487455	487455	0	correct
30136	140703	140703	0	correct
30137	365206	365206	0	correct
30138	945134	945134	0	correct
30139	375575	375575	0	correct
30140	933067	933067	0	correct
30141	503055	503055	0	correct
30142	225496	225496	0	correct
30143	77312	77312	0	correct
30144	614403	614403	0	correct
30145	682285	682285	0	correct
30146	28004	28004	0	correct
30147	351497	351497	0	correct
30148	931761	931761	0	correct
30149	224752	224752	0	correct
30150	522972	522972	0	correct
30151	278319	278319	0	correct
30152	43221	43221	0	correct
30153	180289	180289	0	correct
30154	342490	342490	0	correct
30155	901541	901541	0	correct
30156	76847	76847	0	correct
30157	169032	169032	0	correct
30158	392933	392933	0	correct
30159	882900	991322	0	wrong
30160	669906	669906	0	correct
30161	572226	572226	0	correct
30162	469876	469876	0	correct
30163	867425	867425	0	correct
30164	383711	383711	0	correct
30165	474050	474050	0	correct
30166	119153	119153	0	correct
30167	927606	927606	0	correct
30168	244931	244931	0	correct
30169	211484	211484	0	correct
30170	100140	100140	0	correct
30171	554675	554675	0	correct
30172	807475	807475	0	correct
30173	125835	125835	0	correct
30174	135235	135235	0	correct
30175	447207	447207	0	correct
30176	595356	595356	0	correct
30177	569887	569887	0	correct
30178	342730	342730	1	correct
30179	605657	605657	0	correct
30180	225971	225971	0	correct
30181	365518	365518	0	correct
30182	639449	639449	0	correct
30183	76333	76333	0	correct
30184	456989	456989	0	correct
30185	655307	655307	0	correct
30186	400133	400133	0	correct
30187	488417	488417	0	correct
30188	592834	592834	0	correct
30189	136874	136874	0	correct
30190	491253	491253	0	correct
30191	935848	935848	0	correct
30192	303475	303475	0	correct
30193	955640	955640	0	correct
30194	559045	559045	0	correct
30195	856581	856581	0	correct
30196	669479	669479	0	correct
30197	843843	843843	0	correct
30198	26692	26692	0	correct
30199	98668	98668	0	correct
30200	465858	465858	0	correct
30201	993391	993391	0	correct
30202	57681	57681	0	correct
30203	400369	400369	0	correct
30204	186400	186400	0	correct
30205	163116	163116	0	correct
30206	560492	560492	0	correct
30207	812078	812078	0	correct
30208	866163	866163	0	correct
30209	225724	225724	0	correct
30210	882780	649979	0	wrong
30211	526160	526160	0	correct
30212	69941	69941	0	correct
30213	128012	128012	0	correct
30214	419092	419092	0	correct
30215	474631	474631	0	correct
30216	582989	582989	0	correct
30217	558125	558125	0	correct
30218	147065	147065	0	correct
30219	445911	445911	0	correct
30220	765410	765410	0	correct
30221	69484	69484	0	correct
30222	744213	744213	0	correct
30223	484924	484924	0	correct
30224	903314	903314	0	correct
30225	468929	468929	0	correct
30226	8485	8485	0	correct
30227	261612	261612	0	correct
30228	216677	216677	0	correct
30229	921574	921574	0	correct
30230	827162	827162	0	correct
30231	417780	417780	0	correct
30232	670560	670560	0	correct
30233	864090	864090	0	correct
30234	894363	894363	0	correct
30235	109660	109660	0	correct
30236	57177	57177	0	correct
30237	318868	318868	0	correct
30238	596946	596946	0	correct
30239	176325	176325	0	correct
30240	569030	569030	0	correct
30241	408398	408398	0	correct
30242	35673	35673	0	correct
30243	111633	111633	0	correct
30244	513507	513507	0	correct
30245	441022	441022	0	correct
30246	609502	609502	0	correct
30247	353860	353860	0	correct
30248	191287	191287	0	correct
30249	223308	223308	0	correct
30250	273321	273321	0	correct
30251	642160	642160	1	correct
30252	640328	640328	0	correct
30253	950883	950883	0	correct
30254	468287	468287	0	correct
30255	207107	207107	0	correct
30256	857988	857988	0	correct
30257	711770	711770	0	correct
30258	342371	342371	0	correct
30259	742359	742359	0	correct
30260	266651	266651	0	correct
30261	498106	498106	0	correct
30262	984837	875487	0	wrong
30263	897642	897642	0	correct
30264	911109	911109	0	correct
30265	966362	966362	0	correct
30266	28991	28991	0	correct
30267	362235	362235	0	correct
30268	770706	770706	0	correct
30269	651014	883815	0	wrong
30270	110331	110331	0	correct
30271	662193	662193	0	correct
30272	27484	27484	0	correct
30273	403623	403623	0	correct
30274	273687	273687	0	correct
30275	316781	316781	0	correct
30276	269338	269338	0	correct
30277	933717	933717	0	correct
30278	819294	819294	0	correct
30279	789958	789958	0	correct
30280	710646	710646	0	correct
30281	114461	114461	0	correct
30282	981580	981580	0	correct
30283	119880	119880	0	correct
30284	711492	711492	0	correct
30285	922516	922516	0	correct
30286	418243	418243	0	correct
30287	81407	81407	0	correct
30288	698907	698907	0	correct
30289	688401	688401	0	correct
30290	999430	999430	0	correct
30291	226751	226751	0	correct
30292	710121	710121	0	correct
30293	35184	35184	0	correct
30294	761659	761659	0	correct
30295	59635	59635	0	correct
30296	938337	938337	0	correct
30297	373511	373511	0	correct
30298	113647	113647	0	correct
30299	77586	77586	0	correct
30300	704763	704763	0	correct
30301	596621	596621	0	correct
30302	850781	850781	0	correct
30303	647235	647235	0	correct
30304	954350	954350	0	correct
30305	373457	373457	0	correct
30306	210963	210963	0	correct
30307	742856	742856	0	correct
30308	503914	503914	0	correct
30309	490028	490028	0	correct
30310	680535	680535	0	correct
30311	430216	430216	0	correct
30312	247460	247460	0	correct
30313	406976	406976	0	correct
30314	600455	600455	0	correct
30315	431093	431093	0	correct
30316	257571	257571	0	correct
30317	967859	967859	0	correct
30318	333447	333447	0	correct
30319	681387	681387	0	correct
30320	441505	441505	0	correct
30321	315200	315200	0	correct
30322	529174	533059	0	wrong
30323	733838	733838	0	correct
30324	449352	449352	0	correct
30325	330257	330257	0	correct
30326	493181	493181	0	correct
30327	125711	125711	0	correct
30328	298580	298580	0	correct
30329	475346	475346	0	correct
30330	158960	158960	0	correct
30331	751002	751002	0	correct
30332	47348	47348	0	correct
30333	377648	377648	0	correct
30334	195973	195973	0	correct
30335	869148	869148	0	correct
30336	581926	581926	0	correct
30337	386941	386941	0	correct
30338	786092	786092	0	correct
30339	349828	349828	0	correct
30340	169242	169242	0	correct
30341	998214	998214	0	correct
30342	108552	108552	0	correct
30343	482458	482458	0	correct
30344	749268	749268	0	correct
30345	805197	805197	1	correct
30346	305149	305149	0	correct
30347	804964	804964	0	correct
30348	951471	951471	0	correct
30349	926342	926342	0	correct
30350	714297	714297	0	correct
30351	84892	84892	0	correct
30352	326746	326746	0	correct
30353	271212	271212	0	correct
30354	289534	289534	0	correct
30355	767725	767725	0	correct
30356	523683	523683	0	correct
30357	562585	562585	0	correct
30358	79142	79142	0	correct
30359	559598	559598	0	correct
30360	117673	117673	0	correct
30361	166210	166210	0	correct
30362	175852	175852	0	correct
30363	281144	281144	0	correct
30364	774701	774701	0	correct
30365	521318	521318	0	correct
30366	513842	513842	0	correct
30367	277173	277173	0	correct
30368	10566	10566	0	correct
30369	210276	210276	0	correct
30370	673496	673496	0	correct
30371	87753	87753	0	correct
30372	423677	423677	0	correct
30373	155721	155721	0	correct
30374	510837	510837	0	correct
30375	768845	768845	0	correct
30376	214110	214110	0	correct
30377	718758	718758	0	correct
30378	551766	551766	0	correct
30379	45832	45832	0	correct
30380	979124	979124	0	correct
30381	203278	203278	0	correct
30382	73442	73442	0	correct
30383	560439	560439	0	correct
30384	283909	283909	0	correct
30385	322618	322618	0	correct
30386	242990	242990	0	correct
30387	823225	823225	0	correct
30388	248542	248542	0	correct
30389	784966	784966	0	correct
30390	378695	378695	0	correct
30391	891554	891554	0	correct
30392	818086	818086	0	correct
30393	562914	562914	0	correct
30394	912832	912832	0	correct
30395	352066	352066	0	correct
30396	202209	202209	0	correct
30397	606047	606047	0	correct
30398	542934	542934	0	correct
30399	89134	89134	0	correct
30400	636880	636880	0	correct
30401	9585	9585	0	correct
30402	521812	521812	0	correct
30403	17093	17093	0	correct
30404	434063	434063	0	correct
30405	407531	407531	0	correct
30406	191969	191969	0	correct
30407	228070	228070	0	correct
30408	488205	488205	0	correct
30409	157333	157333	0	correct
30410	401203	401203	0	correct
